,customer_id,credit_label,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,annually_income_segment
1941,21484,Good,759,2,289,32,542,433088000,139989000,34789700,3600690,229,92,5,0.1527116936891626,5,0.32,971,22,0.0393527068283503,Rất ổn định,1493000,Dưới 300 triệu
1942,36589,Good,136,305,241,415,859,193888000,237753000,68702100,5129830,125,47,3,0.5893034840155286,14,0.62,472,8,0.8930060012851453,Rất ổn định,9278000,Dưới 300 triệu
1943,31425,Good,602,251,141,501,163,52024000,445237000,13545700,1584410,233,91,46,0.8825252684441877,15,0.3,385,20,0.9972183005554096,Rất ổn định,2720000,Dưới 300 triệu
1944,90936,Good,754,36,71,466,10,507523000,170273000,5931200,1552750,236,60,1,0.1593806399414409,75,0.28,93,18,0.6580031646314479,Ổn định,9596000,Dưới 300 triệu
1945,80799,Good,94,351,22,380,396,73834000,156739000,79956900,6081790,135,74,53,0.8483541024602853,73,0.91,976,32,0.623888905812195,Rất ổn định,4564000,Dưới 300 triệu
1946,38090,Good,364,40,288,308,423,823680000,511362000,8642300,5630740,137,42,7,0.8989113958777953,82,0.53,518,49,0.850930328012557,Rất ổn định,2909000,Từ 300 triệu tới 1 tỷ
1947,28617,Good,123,107,247,61,819,426206000,427137000,70235400,623310,92,70,7,0.8694291941414158,58,0.12,627,19,0.6708527359949458,Rất ổn định,643000,Trên 1 tỷ
1948,99967,Good,453,253,296,430,719,549271000,650431000,39649600,4418490,205,80,1,0.1003073570253724,74,0.07,684,39,0.6006650567118583,Rất ổn định,8148000,Dưới 300 triệu
1949,31535,Bad,537,7,196,440,211,696447000,606223000,90576600,3203150,114,86,55,0.523124235805572,91,0.58,262,42,0.1856433835670661,Ổn định,329000,Trên 1 tỷ
1950,18264,Good,113,256,194,72,288,709430000,594773000,40178200,6995880,26,33,30,0.8922304038847161,62,0.51,708,3,0.1479466571180624,Rất ổn định,7977000,Dưới 300 triệu
1951,83883,Good,762,183,87,381,426,633279000,10326000,90597700,8258120,77,67,3,0.8775579667630746,38,0.45,991,35,0.7252875566595433,Rất ổn định,6882000,Trên 1 tỷ
1952,49145,Good,725,111,46,131,844,161786000,257298000,81232000,3705570,141,95,45,0.2925113750684728,23,0.06,193,0,0.277643761230838,Rất ổn định,4551000,Trên 3 tỷ
1953,69550,Good,791,2,95,392,441,652830000,258545000,65977600,1625730,102,89,4,0.4472479647887316,69,0.95,948,25,0.8030574812516089,Rất ổn định,7866000,Trên 1 tỷ
1954,6907,Good,336,95,189,27,346,988382000,939441000,51539700,3055770,300,63,2,0.2472924505008643,14,0.07,974,12,0.0690090712747677,Rất ổn định,1093000,Trên 1 tỷ
1955,71066,Bad,266,21,122,97,32,929964000,407534000,20808700,3423750,9,42,29,0.8217103574453545,57,0.5,930,6,0.2517609007198831,Ổn định,158000,Trên 3 tỷ
1956,97327,Good,480,195,132,410,613,663534000,368129000,29053700,1341800,22,14,4,0.291251911773158,20,0.47,947,0,0.5942230347492231,Rất ổn định,3979000,Trên 1 tỷ
1957,89115,Good,744,360,285,78,433,753615000,664157000,54652100,2691620,17,98,11,0.8508172685917207,72,0.64,266,33,0.7369724332428023,Rất ổn định,2212000,Dưới 300 triệu
1958,2716,Good,828,17,74,448,35,852791000,350112000,17516900,8462670,212,32,27,0.1811770634652356,90,0.36,688,23,0.9809888289665328,Ổn định,5153000,Từ 300 triệu tới 1 tỷ
1959,60779,Good,839,212,193,520,199,230008000,33049000,86733900,7005720,200,49,2,0.8036487631802635,33,0.63,498,7,0.7519883416136078,Rất ổn định,9300000,Từ 300 triệu tới 1 tỷ
1960,17519,Good,55,13,133,172,355,488868000,625774000,98614500,6761300,248,93,3,0.6827988430234684,74,0.84,381,39,0.9425562897531587,Rất ổn định,7503000,Trên 1 tỷ
1961,92721,Good,704,100,83,112,976,602956000,281899000,47344400,6225170,86,63,64,0.3366491757370138,11,0.68,638,37,0.4751099203653152,Rất ổn định,1695000,Trên 1 tỷ
1962,94462,Good,849,167,289,359,525,888661000,643046000,77461900,6427380,300,36,52,0.144655284306975,55,0.44,961,8,0.1899396310477742,Rất ổn định,6042000,Từ 300 triệu tới 1 tỷ
1963,35724,Good,479,260,8,501,327,584265000,209952000,33578000,7201070,241,81,1,0.567450219247292,11,0.27,983,19,0.9046092160992952,Rất ổn định,2511000,Trên 3 tỷ
1964,90599,Good,601,159,27,324,973,737657000,67427000,58878700,5676160,103,21,2,0.8380324484634559,46,0.45,801,29,0.067216843695397,Rất ổn định,9576000,Dưới 300 triệu
1965,3272,Good,218,204,44,405,944,304960000,789434000,89920600,1388610,144,19,4,0.4065501419205654,65,0.93,66,49,0.7176076995007404,Rất ổn định,6985000,Trên 3 tỷ
1966,7094,Good,783,219,91,153,141,896094000,583823000,64085900,440920,40,11,1,0.4995317540777664,82,0.85,100,39,0.4864099174299304,Rất ổn định,9923000,Từ 300 triệu tới 1 tỷ
1967,60158,Good,348,302,229,68,204,846932000,931106000,53086100,5564630,243,45,15,0.4336148433284432,67,0.06,71,1,0.2667910404479183,Rất ổn định,2513000,Trên 1 tỷ
1968,44941,Good,423,346,174,417,140,679944000,118174000,39066000,8079410,124,95,18,0.5329307884850875,59,0.61,679,31,0.1295687579876888,Rất ổn định,4575000,Trên 3 tỷ
1969,74325,Good,460,274,300,186,447,548783000,937626000,65473300,8415620,186,11,1,0.9439048105206383,46,0.37,150,26,0.7212273140783124,Rất ổn định,5170000,Từ 300 triệu tới 1 tỷ
1970,60577,Good,591,185,210,563,198,249270000,140864000,81217500,9126650,218,35,60,0.2811924416386138,93,0.17,351,41,0.7630579468220798,Rất ổn định,875000,Từ 300 triệu tới 1 tỷ
1971,50342,Good,848,48,293,146,235,45199000,570879000,37500900,7119470,146,8,69,0.086858890630404,25,0.69,583,49,0.2079832968648874,Ổn định,2126000,Trên 1 tỷ
1972,5853,Good,696,82,233,121,11,588796000,566322000,40903500,8221840,224,50,7,0.8936711892814213,5,0.91,493,26,0.871104381066467,Rất ổn định,1601000,Trên 3 tỷ
1973,69866,Good,470,119,249,572,883,260721000,208079000,27319500,886970,17,18,19,0.9716652437922688,89,0.4,386,20,0.7395592803203063,Rất ổn định,4609000,Trên 1 tỷ
1974,31647,Good,636,118,95,511,46,254272000,206553000,43894600,3705600,1,16,1,0.616116735285974,88,0.36,345,15,0.0064993595610295,Rất ổn định,4046000,Từ 300 triệu tới 1 tỷ
1975,76737,Good,378,199,8,112,327,937010000,448538000,75768800,6527620,108,79,2,0.4090506669130009,49,0.66,847,38,0.4383337085366771,Ổn định,154000,Trên 3 tỷ
1976,26764,Good,227,364,54,130,925,132711000,467162000,88519100,7622090,126,62,55,0.0957179761318799,85,0.71,393,35,0.6616552539469551,Rất ổn định,8807000,Dưới 300 triệu
1977,77742,Good,743,300,222,288,358,292588000,297623000,52319600,6406830,140,16,1,0.6277247483675719,82,0.47,65,12,0.3260754508280852,Rất ổn định,9578000,Từ 300 triệu tới 1 tỷ
1978,47159,Good,558,163,173,4,800,165480000,180497000,16242700,6552220,238,96,45,0.886786471038408,28,0.21,260,29,0.6703113261070661,Rất ổn định,1747000,Trên 1 tỷ
1979,30501,Good,360,98,24,173,271,680721000,15419000,40587800,1035040,126,7,9,0.4981376378677653,9,0.7,187,42,0.0919613332497562,Tạm ổn,5408000,Từ 300 triệu tới 1 tỷ
1980,31490,Good,444,77,141,307,910,55691000,435742000,21483200,5941910,66,36,32,0.7201173467292162,31,0.14,333,17,0.3619790719166237,Rất ổn định,7832000,Trên 1 tỷ
1981,22452,Good,537,309,162,512,894,170207000,356722000,71014100,8839520,136,78,40,0.3968303981658355,17,0.6,390,17,0.7078882653500173,Rất ổn định,1724000,Trên 1 tỷ
1982,51044,Good,502,258,75,177,559,842086000,747715000,55734000,8329170,192,74,6,0.0754353925383208,26,0.06,892,37,0.9761481111191804,Rất ổn định,4130000,Trên 1 tỷ
1983,44814,Bad,826,217,85,282,392,642205000,991823000,92544400,9797380,288,48,18,0.5514541463771822,69,0.97,761,32,0.5700321780474166,Thất thường,2121000,Trên 1 tỷ
1984,61811,Good,405,288,37,352,863,758208000,379323000,92369600,2268790,234,84,13,0.7447248438329899,50,0.18,426,34,0.7946202323008282,Ổn định,8923000,Trên 3 tỷ
1985,52034,Good,719,242,198,380,17,641126000,724103000,14866200,8989160,107,50,3,0.8920158911708794,61,0.98,678,29,0.8334537486514212,Tạm ổn,8716000,Dưới 300 triệu
1986,27257,Good,409,361,195,327,328,555172000,853882000,41103600,628830,179,98,2,0.1222418379129454,65,0.02,851,20,0.1516307634843028,Rất ổn định,9840000,Từ 300 triệu tới 1 tỷ
1987,32972,Good,519,104,262,417,889,85349000,682889000,44431100,8577570,297,43,6,0.8469912763908778,27,0.82,589,1,0.4959181102000657,Tạm ổn,8385000,Trên 3 tỷ
1988,2340,Good,564,201,166,254,333,34784000,214964000,73725600,3275580,282,95,8,0.7698605711302016,77,0.45,518,24,0.0946488519461699,Rất ổn định,2518000,Dưới 300 triệu
1989,57617,Good,773,342,88,585,872,765509000,574226000,85460500,2903720,199,67,17,0.9045635241213922,41,0.02,673,38,0.4897327009580526,Ổn định,2767000,Từ 300 triệu tới 1 tỷ
1990,9034,Good,678,74,120,550,365,756068000,459811000,27739500,4388370,241,9,14,0.5929120439648358,53,0.72,555,34,0.5076727834493173,Rất ổn định,3614000,Từ 300 triệu tới 1 tỷ
1991,87878,Good,372,274,135,442,785,216527000,768990000,22452000,7292120,73,28,14,0.5842672537314362,90,0.19,439,41,0.8234243413664463,Rất ổn định,1100000,Trên 1 tỷ
1992,5705,Good,818,38,52,288,681,4002000,540163000,23429000,3417030,273,54,4,0.814541482977255,52,0.75,399,41,0.7495979853777276,Rất ổn định,5278000,Dưới 300 triệu
1993,43581,Good,765,121,199,497,153,212531000,672040000,16955800,6489850,206,15,10,0.1169269377581394,38,0.51,592,46,0.0137790429491964,Ổn định,7462000,Dưới 300 triệu
1994,69292,Bad,720,77,147,47,622,599584000,42867000,86161800,7007230,115,36,54,0.466071681427572,92,0.9,361,17,0.495870303880882,Thất thường,5608000,Trên 1 tỷ
1995,60367,Good,639,72,44,107,107,377740000,905075000,50415400,8547730,263,42,2,0.6402919734280125,62,0.74,152,1,0.4074856332610614,Rất ổn định,6266000,Dưới 300 triệu
1996,9830,Good,443,258,260,226,700,800442000,492406000,52323800,3418120,20,60,32,0.8520589635825813,39,0.9,272,12,0.5822229526333027,Tạm ổn,6783000,Trên 3 tỷ
1997,73953,Good,301,320,291,131,532,993411000,250391000,60304200,9696690,104,88,10,0.5938036743768694,73,0.01,903,21,0.3655451145131473,Ổn định,4006000,Trên 1 tỷ
1998,15062,Good,823,59,295,101,153,636165000,106642000,59535800,5059580,113,77,20,0.948624508498638,18,0.25,80,25,0.7135997626899662,Rất ổn định,4736000,Trên 3 tỷ
1999,8668,Good,557,103,201,385,702,196105000,433371000,89239000,1294560,101,88,21,0.6992512175712351,85,0.85,916,46,0.1152315445360752,Rất ổn định,6878000,Dưới 300 triệu
2000,44869,Good,757,243,274,585,842,582442000,43354000,25787800,8662520,169,50,11,0.0846103389870041,97,0.43,944,22,0.7184925581621722,Rất ổn định,6630000,Trên 1 tỷ
2001,78476,Good,847,18,188,363,362,42747000,311090000,12027600,8451470,151,78,18,0.5576534423514938,90,0.01,895,5,0.9816712613249404,Rất ổn định,8730000,Trên 3 tỷ
2002,91559,Bad,74,30,117,93,52,825339000,447720000,45738500,1252950,270,68,65,0.1085060999431062,81,0.61,938,36,0.0603803041511784,Thất thường,2701000,Dưới 300 triệu
2003,63753,Good,558,345,227,92,910,806158000,848182000,56159900,1424610,87,38,3,0.744580859196554,7,0.72,774,35,0.7075640668013884,Rất ổn định,9918000,Trên 1 tỷ
2004,13701,Good,35,86,161,51,134,806484000,381798000,61013600,9604270,164,8,58,0.905134323000327,8,0.77,738,4,0.1901699889065425,Ổn định,7252000,Dưới 300 triệu
2005,49330,Good,557,82,230,594,50,187406000,950368000,63471900,8968290,10,56,2,0.416878038839789,63,0.14,804,19,0.9492752802506946,Rất ổn định,7292000,Trên 1 tỷ
2006,13474,Good,764,24,93,363,101,21301000,835906000,19625400,359500,172,95,8,0.7703875448227869,32,0.15,781,34,0.3939563031468505,Rất ổn định,5132000,Trên 1 tỷ
2007,98055,Good,461,224,141,89,800,425567000,933353000,81606900,3927810,254,84,28,0.2354360918732315,59,0.75,144,28,0.0133665758444,Ổn định,2455000,Dưới 300 triệu
2008,89392,Good,559,126,79,487,51,124302000,65558000,34894100,6650360,235,82,5,0.9223434545985956,6,0.05,917,15,0.2872165960402724,Ổn định,9957000,Dưới 300 triệu
2009,10648,Good,56,117,182,596,164,833246000,162706000,86070600,7642960,238,87,9,0.082580196540926,71,0.63,547,49,0.1829239960793206,Tạm ổn,1401000,Trên 3 tỷ
2010,46974,Good,876,109,277,446,54,450618000,615093000,43637200,2403570,77,37,5,0.8895209672929996,76,0.15,171,31,0.6631829086530556,Rất ổn định,9894000,Trên 3 tỷ
2011,48086,Good,299,175,28,222,792,873735000,75682000,24085600,5668290,121,13,4,0.2857496772180251,94,0.98,830,7,0.9319809974094304,Rất ổn định,8565000,Trên 3 tỷ
2012,21937,Good,541,146,7,355,240,579074000,338734000,98317900,6873910,234,44,33,0.8383202878211011,46,0.26,24,19,0.087257800542791,Ổn định,497000,Trên 3 tỷ
2013,79360,Good,362,33,150,236,598,837440000,344480000,50967100,2081160,244,84,19,0.6013236656567408,33,0.71,486,26,0.0504736579063671,Tạm ổn,9827000,Từ 300 triệu tới 1 tỷ
2014,64367,Good,532,117,271,132,619,917303000,651102000,89725700,2054220,283,55,66,0.7155346959672063,30,0.85,1,14,0.9823757503157728,Rất ổn định,2591000,Từ 300 triệu tới 1 tỷ
2015,50645,Good,404,150,72,231,159,98920000,15319000,38351600,3769260,87,20,55,0.9892011649459836,44,0.75,890,21,0.0359431390051641,Ổn định,9148000,Trên 1 tỷ
2016,84125,Good,420,56,42,239,159,708257000,430705000,18409100,4933990,80,45,24,0.2465075766199823,52,0.94,538,3,0.7486180859981857,Ổn định,229000,Dưới 300 triệu
2017,69482,Good,502,111,210,508,879,252377000,941560000,34001800,4451330,255,52,12,0.8865642966499134,65,0.57,175,32,0.2606912846799035,Rất ổn định,9283000,Trên 3 tỷ
2018,19435,Good,222,300,115,442,892,306060000,872288000,89865700,6125400,199,97,60,0.7463280098259635,95,0.71,914,3,0.606414876751816,Rất ổn định,6321000,Từ 300 triệu tới 1 tỷ
2019,20854,Good,763,45,218,174,406,668187000,58169000,62403000,2862500,172,45,20,0.7711443282188838,14,0.41,641,46,0.635695988288334,Rất ổn định,6623000,Trên 3 tỷ
2020,18833,Good,833,187,256,115,28,829699000,120902000,74179700,9302590,275,21,8,0.910893908860707,48,0.63,882,17,0.3214248185016131,Rất ổn định,3999000,Từ 300 triệu tới 1 tỷ
2021,48251,Good,677,87,6,54,747,11647000,11055000,40178700,5521140,190,21,6,0.1710547399643234,35,0.4,221,28,0.6837009146307568,Rất ổn định,1835000,Từ 300 triệu tới 1 tỷ
2022,541,Good,377,167,147,256,73,860280000,872730000,84366300,3004030,35,87,15,0.154909498644687,37,0.83,738,15,0.4119292843696079,Rất ổn định,1180000,Từ 300 triệu tới 1 tỷ
2023,45954,Good,562,161,128,8,934,419307000,885326000,9825200,1478760,132,63,44,0.2040884791295482,3,0.89,332,44,0.4587201071167684,Tạm ổn,1724000,Trên 3 tỷ
2024,85006,Good,451,6,210,35,811,120537000,631846000,58274000,2742760,269,98,55,0.6458554964467151,58,0.63,952,23,0.9238623712504802,Rất ổn định,9947000,Trên 1 tỷ
2025,40939,Good,605,218,231,192,54,773946000,682725000,32215800,6414180,284,93,8,0.1006604917896074,17,0.38,816,6,0.2689109812786618,Rất ổn định,5131000,Từ 300 triệu tới 1 tỷ
2026,97424,Good,711,274,14,262,830,929448000,580586000,98120700,2304370,293,94,1,0.8802900900119207,5,0.1,322,28,0.2188841540031508,Ổn định,3706000,Dưới 300 triệu
2027,1952,Good,605,329,273,276,319,769895000,205349000,9628400,6076250,190,69,4,0.8246115391617824,20,0.53,905,38,0.1927692492952083,Rất ổn định,9991000,Trên 1 tỷ
2028,68418,Bad,252,225,7,66,745,342690000,674723000,4345000,7586250,181,21,4,0.7149448548540803,89,0.98,829,17,0.51943842994057,Tạm ổn,2733000,Trên 3 tỷ
2029,41776,Good,652,175,48,69,93,561244000,894428000,58882500,4740090,281,22,31,0.3259175192076944,86,0.03,270,45,0.2616601186152391,Ổn định,6117000,Trên 1 tỷ
2030,37951,Good,58,272,274,233,114,839177000,12488000,76896700,8129340,262,92,2,0.2417570728234213,42,0.21,47,9,0.2553446073109703,Rất ổn định,4344000,Từ 300 triệu tới 1 tỷ
2031,39586,Good,573,55,49,301,170,513720000,186180000,81543600,8007560,246,92,2,0.1223041400502162,27,0.85,684,31,0.3244287846982125,Rất ổn định,4437000,Trên 1 tỷ
2032,11963,Good,111,3,90,582,5,228765000,66174000,13053800,7139050,130,85,25,0.9963358746983092,20,0.18,745,32,0.1417529224282644,Rất ổn định,6682000,Từ 300 triệu tới 1 tỷ
2033,7201,Good,126,317,44,449,892,82173000,581497000,66660700,4504500,220,27,7,0.9474980057268342,44,0.71,630,37,0.4619046113508136,Ổn định,4452000,Dưới 300 triệu
2034,6389,Good,662,85,153,96,607,965039000,543647000,24864700,4083340,122,38,3,0.4992491979041125,17,0.49,995,16,0.601003960880431,Ổn định,288000,Trên 1 tỷ
2035,94843,Good,742,30,233,340,489,219827000,864440000,5481700,1388800,113,46,16,0.627880097996701,29,0.73,385,11,0.9009085363635936,Rất ổn định,4008000,Trên 3 tỷ
2036,6888,Good,357,44,183,442,574,975974000,730282000,27269300,7457210,45,84,46,0.5609244664283135,2,0.2,626,17,0.5415016269528101,Rất ổn định,455000,Trên 1 tỷ
2037,77409,Good,751,55,212,542,795,224044000,228961000,1318300,2348360,191,51,2,0.7450183967649799,63,0.09,988,49,0.3661324232784835,Rất ổn định,2200000,Từ 300 triệu tới 1 tỷ
2038,13658,Good,860,161,156,466,102,975955000,546933000,27147900,1389960,41,55,2,0.9247061831961818,65,0.59,669,34,0.3750957925073468,Ổn định,8156000,Trên 1 tỷ
2039,76455,Bad,698,41,275,364,950,245285000,743790000,86668700,1451600,37,63,57,0.1688386933893465,42,0.19,952,44,0.355449168279857,Ổn định,1647000,Trên 3 tỷ
2040,78667,Good,781,269,93,369,753,419545000,343979000,18046800,3360320,35,48,45,0.8291975476587884,80,0.26,588,21,0.0075594690505548,Rất ổn định,2981000,Từ 300 triệu tới 1 tỷ
2041,40122,Good,557,53,229,367,433,258019000,128406000,21343500,8030680,289,34,1,0.9652316949776852,62,0.87,761,37,0.4460127629950243,Ổn định,2312000,Dưới 300 triệu
2042,19208,Bad,380,311,158,64,788,277023000,877461000,47780300,2546890,167,85,65,0.4799902775508265,90,0.68,260,15,0.2772822282438283,Thất thường,4286000,Từ 300 triệu tới 1 tỷ
2043,26043,Good,899,218,11,44,571,892670000,434141000,76664800,8945520,235,61,20,0.6909309511462386,13,0.63,186,22,0.5805240092755827,Rất ổn định,9193000,Trên 3 tỷ
2044,4675,Good,332,327,185,464,832,341408000,441812000,61294600,1344180,9,75,4,0.9247876007113428,47,0.7,621,26,0.9162608872306078,Tạm ổn,5893000,Trên 1 tỷ
2045,32448,Bad,447,122,189,545,735,233762000,660515000,25232400,8698580,205,65,62,0.8619280475008492,99,0.8,437,38,0.823322398709627,Tạm ổn,2937000,Trên 3 tỷ
2046,79080,Good,849,125,166,288,277,922170000,132769000,19229800,8288270,30,52,43,0.7979679970438275,64,0.41,684,26,0.7420190691797985,Rất ổn định,1200000,Trên 3 tỷ
2047,65977,Good,23,305,14,213,159,710314000,766752000,29967400,450660,166,78,8,0.6054742575909915,20,0.33,636,14,0.8418282014978525,Rất ổn định,5931000,Dưới 300 triệu
2048,60520,Good,846,273,101,325,163,825825000,726307000,33731200,9902360,77,73,1,0.6596780135343099,57,0.45,417,32,0.8145724774648576,Rất ổn định,3821000,Trên 3 tỷ
2049,51969,Good,511,247,300,550,34,401026000,260191000,20988000,5887160,29,34,11,0.2782782097308274,85,0.23,835,50,0.4640576387420551,Tạm ổn,2088000,Trên 1 tỷ
2050,41260,Good,637,179,49,239,741,481342000,26976000,95549100,8221090,189,22,16,0.755747659867939,68,0.96,342,17,0.9374725368614832,Rất ổn định,830000,Từ 300 triệu tới 1 tỷ
2051,81172,Good,441,32,295,493,908,833664000,751704000,14834600,9675760,203,60,20,0.951425515196218,92,0.09,728,7,0.1190541771641865,Ổn định,2433000,Từ 300 triệu tới 1 tỷ
2052,6477,Good,876,133,134,171,692,123588000,602449000,22248600,9139850,12,82,9,0.0024200526556712,99,0.17,46,12,0.3502640983071315,Ổn định,810000,Trên 1 tỷ
2053,50138,Good,226,156,114,90,702,803542000,819897000,38141900,5340090,174,73,1,0.5673566257058779,60,0.68,156,30,0.6489864562019468,Ổn định,212000,Trên 1 tỷ
2054,75741,Good,868,116,296,149,35,356099000,296986000,24456100,8414140,162,61,29,0.5479355767172543,27,0.87,244,44,0.2598700068769543,Tạm ổn,9204000,Dưới 300 triệu
2055,19410,Good,236,339,172,53,870,246430000,488913000,88136500,1785590,42,59,2,0.7615862922452401,10,0.5,617,36,0.1630366132872441,Rất ổn định,8071000,Dưới 300 triệu
2056,42742,Good,435,188,187,374,560,501809000,509805000,30103300,3830810,52,80,2,0.4390080118723682,48,0.71,179,30,0.1785897145213442,Rất ổn định,4032000,Dưới 300 triệu
2057,56252,Good,242,305,285,290,928,94353000,443871000,40783100,6535370,229,57,3,0.4396802183865176,65,0.62,248,23,0.0422440987640879,Ổn định,7370000,Từ 300 triệu tới 1 tỷ
2058,30194,Good,469,60,115,188,161,806087000,78430000,54777900,3782940,267,84,2,0.8209389104482689,72,0.04,853,2,0.3434343603125613,Ổn định,5825000,Trên 1 tỷ
2059,66048,Good,784,199,160,36,840,988051000,707385000,7907000,8224370,200,20,1,0.5449880725001526,49,0.45,955,6,0.8010844451776333,Ổn định,8590000,Dưới 300 triệu
2060,26870,Good,717,213,51,9,612,14992000,667490000,47075700,9753040,139,41,24,0.120994000759366,39,0.1,218,29,0.9585951452222332,Rất ổn định,6978000,Trên 3 tỷ
2061,71641,Good,712,27,172,444,45,956863000,582315000,86931800,6541850,145,9,1,0.7012861642655449,22,0.26,301,26,0.4242791766849396,Rất ổn định,3073000,Trên 1 tỷ
2062,20067,Good,259,360,228,52,903,825468000,931788000,64246400,3161230,48,45,22,0.1961582157445326,80,0.84,720,14,0.7506277169519701,Rất ổn định,8248000,Dưới 300 triệu
2063,31458,Good,402,49,9,458,624,422614000,230845000,20337100,4156880,236,95,14,0.7386094447515256,1,0.17,330,50,0.194737481574002,Tạm ổn,5688000,Từ 300 triệu tới 1 tỷ
2064,59092,Good,264,323,297,289,261,567436000,663342000,6610300,1971120,33,6,9,0.8462576993473996,87,0.73,966,34,0.1026989770132494,Ổn định,4893000,Trên 1 tỷ
2065,22559,Good,69,258,101,416,278,856104000,42487000,30883600,727440,117,53,1,0.674743920554237,86,0.2,614,22,0.6202939685608049,Tạm ổn,8703000,Dưới 300 triệu
2066,52263,Good,224,140,23,350,592,794024000,818662000,4252400,2176720,50,87,21,0.4789467996788878,97,0.93,313,33,0.8280904686005002,Rất ổn định,3190000,Trên 1 tỷ
2067,84111,Good,536,358,250,498,671,226677000,770884000,98157200,6943120,121,79,58,0.2709603400029462,33,0.31,815,33,0.5322154868789483,Ổn định,6408000,Từ 300 triệu tới 1 tỷ
2068,93912,Good,575,162,235,38,450,198597000,267951000,70017000,646370,220,66,1,0.2091519276325265,17,0.7,737,18,0.3452439428881715,Rất ổn định,6494000,Trên 1 tỷ
2069,52632,Good,765,326,169,82,957,346344000,155203000,54225200,5531990,105,68,1,0.9219763712293408,11,0.58,22,25,0.127194933763571,Rất ổn định,9712000,Từ 300 triệu tới 1 tỷ
2070,94622,Good,541,198,104,261,770,142079000,455696000,97767400,1556530,100,66,2,0.979279481503219,53,0.24,452,48,0.8784118298937469,Ổn định,2297000,Dưới 300 triệu
2071,7108,Good,545,328,258,235,436,363845000,308141000,90053500,5765420,230,51,10,0.2894918013777846,14,0.67,459,38,0.8477889256868026,Rất ổn định,9371000,Từ 300 triệu tới 1 tỷ
2072,62790,Good,805,72,13,40,413,80329000,388535000,30107800,1282980,216,55,5,0.8365324365230989,37,0.14,654,11,0.0162268858170118,Ổn định,9169000,Trên 1 tỷ
2073,8593,Good,309,50,282,583,243,993968000,139238000,94051700,4172620,207,63,2,0.6353907329115789,45,0.45,618,8,0.844677732282631,Rất ổn định,3350000,Dưới 300 triệu
2074,19868,Good,477,239,38,438,584,195226000,651914000,61098400,2777150,293,69,9,0.9778033461458144,48,0.58,447,22,0.0113475136101247,Rất ổn định,9667000,Trên 3 tỷ
2075,85971,Good,319,284,227,363,844,828347000,636274000,48221600,2113860,125,91,7,0.8022962456049828,3,0.52,206,49,0.5008782551532318,Rất ổn định,4164000,Dưới 300 triệu
2076,1509,Good,582,226,16,389,548,218141000,497348000,4855800,7860590,14,58,2,0.235557712031857,3,0.26,764,11,0.4682593412169129,Rất ổn định,2331000,Trên 1 tỷ
2077,32715,Good,853,184,210,219,126,138610000,643469000,93193300,6953390,255,93,52,0.030154928162509,62,0.24,515,14,0.3918799152653317,Rất ổn định,8812000,Dưới 300 triệu
2078,54619,Good,742,210,236,401,659,197523000,329611000,75719400,395890,7,24,1,0.4434847582963663,91,0.88,551,19,0.5558423966718337,Rất ổn định,6457000,Từ 300 triệu tới 1 tỷ
2079,39206,Good,511,253,117,356,463,104636000,158461000,61169500,2419360,63,76,13,0.3600245905405461,97,0.76,218,35,0.1365309299148078,Rất ổn định,331000,Trên 3 tỷ
2080,13777,Good,843,26,101,496,696,168935000,292867000,79785800,4883190,92,25,4,0.2430711420043673,64,0.06,548,29,0.9596801804814742,Rất ổn định,2609000,Từ 300 triệu tới 1 tỷ
2081,94100,Good,782,55,50,525,627,748088000,680102000,97450500,940340,110,12,1,0.4585546543654244,75,0.1,35,1,0.5146328770107623,Tạm ổn,3073000,Trên 3 tỷ
2082,10503,Good,665,92,123,371,853,996941000,243774000,78542300,4215530,250,65,2,0.8536150556416785,67,0.48,973,45,0.7150961905273403,Ổn định,9903000,Từ 300 triệu tới 1 tỷ
2083,59866,Good,670,155,56,530,725,243220000,655496000,94037300,7225260,158,77,3,0.3293834032670062,76,0.23,855,25,0.008184051884334,Tạm ổn,3532000,Trên 3 tỷ
2084,3758,Good,762,147,181,291,789,364033000,881737000,39852100,1117620,48,83,7,0.7726200711737455,18,0.56,52,19,0.4064373294636811,Ổn định,5963000,Từ 300 triệu tới 1 tỷ
2085,78066,Good,570,324,243,2,466,542561000,726135000,80704000,825830,157,10,1,0.0235551537511364,10,0.31,471,32,0.3469816168995189,Ổn định,4606000,Dưới 300 triệu
2086,5902,Good,579,211,101,227,50,512172000,377747000,6954100,5285430,267,99,3,0.6908376653456949,93,0.18,532,2,0.2970104111063422,Rất ổn định,3187000,Dưới 300 triệu
2087,48935,Good,718,325,166,409,632,941282000,833729000,30924500,6748510,233,26,1,0.2304390446578884,96,0.56,278,35,0.1229704113967304,Ổn định,1056000,Dưới 300 triệu
2088,68836,Good,480,82,160,83,902,227439000,480763000,37718900,8933020,264,56,5,0.5320667053394507,57,0.4,216,17,0.367172121855133,Ổn định,7841000,Trên 3 tỷ
