,customer_id,credit_label,credit_score,credit_rating,credit_limit,approval_status,reject_reason,application_date,application_reason,disbursement_date
3666,52993,Good,727,Xuất sắc,70000000.0,Chấp nhận,,2022-10-27,Mua đồ nội thất,2022-11-11
3667,38255,Good,707,Tốt,35000000.0,Chấp nhận,,2022-08-18,Mua hàng điện tử,2022-09-04
3668,85263,Good,773,Xuất sắc,75000000.0,Chấp nhận,,2022-03-30,Mua mô tô,2022-04-16
3669,96870,Bad,416,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-11-29,Thanh toán chi phí gia đình,
3670,40817,Bad,647,Trung bình,20000000.0,Chấp nhận,,2022-08-11,Đi du lịch,2022-09-07
3671,43563,Bad,532,Kém,,Từ chối,Công việc không ổn định,2022-07-22,Mua đồ điện tử gia dụng,
3672,74205,Good,710,Tốt,50000000.0,Chấp nhận,,2022-12-23,Mua mô tô,2023-01-21
3673,94415,Bad,609,Kém,,Từ chối,Công việc không ổn định,2022-02-28,Thanh toán khoản vay cũ,
3674,49991,Good,696,Tốt,30000000.0,Chấp nhận,,2022-10-15,Mua mô tô,2022-11-02
3675,24181,Good,710,Tốt,30000000.0,Chấp nhận,,2022-05-21,Thanh toán khoản vay cũ,2022-06-07
3676,78554,Good,693,Tốt,35000000.0,Chấp nhận,,2022-08-22,Thanh toán khoản vay cũ,2022-09-08
3677,18483,Bad,647,Trung bình,10000000.0,Chấp nhận,,2022-09-21,Đi du lịch,2022-10-11
3678,36223,Good,713,Tốt,45000000.0,Chấp nhận,,2022-01-12,Đi du lịch,2022-02-08
3679,51168,Bad,377,Kém,,Từ chối,Quá nhiều khoản vay,2022-05-26,Đi du lịch,
3680,69725,Good,727,Xuất sắc,60000000.0,Chấp nhận,,2022-04-06,Mua đồ điện tử gia dụng,2022-04-22
3681,2245,Good,717,Tốt,45000000.0,Chấp nhận,,2022-12-25,Đi du lịch,2023-01-21
3682,47524,Good,710,Tốt,30000000.0,Chấp nhận,,2022-03-30,Thanh toán học phí,2022-04-14
3683,98379,Good,693,Tốt,30000000.0,Chấp nhận,,2022-05-21,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-06-05
3684,62208,Bad,338,Kém,,Từ chối,Lịch sử tín dụng kém,2022-12-05,Thanh toán khoản vay cũ,
3685,14205,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-12-23,Mua đồ điện tử gia dụng,2023-01-16
3686,96966,Good,696,Tốt,45000000.0,Chấp nhận,,2022-01-26,Mua đồ trang sức,2022-02-11
3687,39246,Bad,570,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-04-25,Thanh toán học phí,
3688,98394,Good,703,Tốt,45000000.0,Chấp nhận,,2022-08-17,Đi du lịch,2022-09-13
3689,31352,Bad,416,Kém,,Từ chối,Điểm tín dụng thấp,2022-05-30,Thanh toán khoản vay cũ,
3690,89676,Good,710,Tốt,50000000.0,Chấp nhận,,2022-11-11,Mua hàng điện tử,2022-12-09
3691,9023,Bad,570,Kém,,Từ chối,Công việc không ổn định,2022-06-08,Đi du lịch,
3692,30647,Good,717,Tốt,40000000.0,Chấp nhận,,2022-02-19,Mua đồ điện tử gia dụng,2022-03-14
3693,78665,Bad,416,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-12-13,Đi du lịch,
3694,66143,Good,703,Tốt,35000000.0,Chấp nhận,,2022-12-17,Mua hàng điện tử,2022-12-31
3695,62852,Good,758,Xuất sắc,75000000.0,Chấp nhận,,2022-04-03,Thanh toán khoản vay cũ,2022-04-22
3696,15861,Bad,532,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-07-05,Đi du lịch,
3697,28890,Bad,609,Kém,,Từ chối,Không có lịch sử tín dụng,2022-04-06,Đi du lịch,
3698,43678,Good,710,Tốt,55000000.0,Chấp nhận,,2022-06-23,Đi du lịch,2022-07-17
3699,28597,Bad,532,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-05-04,Mua đồ trang sức,
3700,58408,Good,742,Xuất sắc,85000000.0,Chấp nhận,,2022-07-26,Thanh toán khoản vay cũ,2022-08-11
3701,75831,Bad,647,Trung bình,10000000.0,Chấp nhận,,2022-06-13,Mua mô tô,2022-06-29
3702,38926,Good,710,Tốt,45000000.0,Chấp nhận,,2022-04-19,Mua mô tô,2022-05-05
3703,31374,Good,693,Tốt,40000000.0,Chấp nhận,,2022-02-03,Đi du lịch,2022-02-21
3704,25739,Good,713,Tốt,40000000.0,Chấp nhận,,2022-05-15,Mua mô tô,2022-06-05
3705,10527,Good,696,Tốt,35000000.0,Chấp nhận,,2022-04-12,Mua mô tô,2022-04-29
3706,94704,Good,713,Tốt,55000000.0,Chấp nhận,,2022-05-02,Mua đồ điện tử gia dụng,2022-05-17
3707,29298,Good,693,Tốt,30000000.0,Chấp nhận,,2022-01-20,Thanh toán chi phí gia đình,2022-02-12
3708,22032,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-04-30,Tiêu dùng và giải trí,2022-05-22
3709,651,Bad,338,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-09-28,Mua đồ điện tử gia dụng,
3710,42933,Good,713,Tốt,35000000.0,Chấp nhận,,2022-05-09,Mua điện thoại/smartphone,2022-06-04
3711,35642,Good,713,Tốt,50000000.0,Chấp nhận,,2022-07-03,Thanh toán khoản vay cũ,2022-07-24
3712,47674,Good,710,Tốt,60000000.0,Chấp nhận,,2022-09-10,Mua máy tính/laptop,2022-09-29
3713,29275,Good,713,Tốt,40000000.0,Chấp nhận,,2022-11-03,"Chi tiêu sinh nhật, lễ tết",2022-11-30
3714,981,Good,707,Tốt,35000000.0,Chấp nhận,,2022-07-14,Thanh toán khoản vay cũ,2022-07-29
3715,38393,Good,693,Tốt,30000000.0,Chấp nhận,,2022-11-01,Mua sắm thiết bị gia đình,2022-11-25
3716,8249,Good,713,Tốt,50000000.0,Chấp nhận,,2022-04-22,Đi du lịch,2022-05-10
3717,2576,Bad,640,Trung bình,5000000.0,Chấp nhận,,2022-11-30,Tiêu dùng và giải trí,2022-12-20
3718,76068,Bad,675,Trung bình,10000000.0,Chấp nhận,,2022-09-07,Đi du lịch,2022-10-06
3719,29930,Good,700,Tốt,35000000.0,Chấp nhận,,2022-06-18,Mua đồ điện tử gia dụng,2022-07-10
3720,74018,Good,758,Xuất sắc,50000000.0,Chấp nhận,,2022-12-12,Thanh toán học phí,2023-01-08
3721,97185,Bad,633,Trung bình,,Từ chối,Quá nhiều khoản vay,2022-04-04,Mua sắm thời trang,
3722,20396,Good,696,Tốt,30000000.0,Chấp nhận,,2022-01-24,Đi du lịch,2022-02-20
3723,46295,Bad,377,Kém,,Từ chối,Công việc không ổn định,2022-03-07,Mua sắm thiết bị gia đình,
3724,1745,Good,693,Tốt,45000000.0,Chấp nhận,,2022-06-01,Đi du lịch,2022-06-19
3725,49821,Good,710,Tốt,40000000.0,Chấp nhận,,2022-01-01,Thanh toán học phí,2022-01-26
3726,18782,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-12-28,Thanh toán khoản vay cũ,2023-01-14
3727,65293,Good,707,Tốt,35000000.0,Chấp nhận,,2022-12-31,Thanh toán chi phí gia đình,2023-01-29
3728,95793,Bad,570,Kém,,Từ chối,Quá nhiều khoản vay,2022-05-26,Mua máy tính/laptop,
3729,23102,Good,707,Tốt,35000000.0,Chấp nhận,,2022-06-19,Mở kinh doanh nhỏ,2022-07-05
3730,91148,Bad,532,Kém,,Từ chối,Quá nhiều khoản vay,2022-03-31,"Làm đẹp, spa",
3731,95200,Bad,647,Trung bình,15000000.0,Chấp nhận,,2022-12-04,Mua hàng điện tử,2022-12-30
3732,73640,Good,707,Tốt,35000000.0,Chấp nhận,,2022-11-04,Mua đồ thể thao,2022-12-02
3733,42669,Good,717,Tốt,30000000.0,Chấp nhận,,2022-11-20,"Chi tiêu sinh nhật, lễ tết",2022-12-19
3734,28439,Good,758,Xuất sắc,70000000.0,Chấp nhận,,2022-10-03,Thanh toán khoản vay cũ,2022-10-27
3735,50982,Good,696,Tốt,35000000.0,Chấp nhận,,2022-01-24,Thanh toán hóa đơn y tế,2022-02-12
3736,9360,Good,696,Tốt,30000000.0,Chấp nhận,,2022-05-01,Mua mô tô,2022-05-29
3737,69414,Good,713,Tốt,30000000.0,Chấp nhận,,2022-01-30,Mua mô tô,2022-02-23
3738,81107,Good,713,Tốt,45000000.0,Chấp nhận,,2022-03-21,Mua đồ thể thao,2022-04-08
3739,85245,Bad,570,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-07-21,Sửa chữa nhà cửa,
3740,78961,Good,713,Tốt,70000000.0,Chấp nhận,,2022-08-21,Mua máy tính/laptop,2022-09-04
3741,92765,Good,717,Tốt,70000000.0,Chấp nhận,,2022-09-02,Thanh toán học phí,2022-09-29
3742,7252,Good,713,Tốt,40000000.0,Chấp nhận,,2022-03-29,Đi du lịch,2022-04-18
3743,48223,Good,713,Tốt,35000000.0,Chấp nhận,,2022-11-15,"Chi tiêu sinh nhật, lễ tết",2022-12-10
3744,625,Bad,570,Kém,,Từ chối,Công việc không ổn định,2022-05-21,Mua máy tính/laptop,
3745,86170,Good,758,Xuất sắc,85000000.0,Chấp nhận,,2022-05-15,Đi du lịch,2022-06-11
3746,1519,Bad,338,Kém,,Từ chối,Quá nhiều khoản vay,2022-06-18,Mua mô tô,
3747,65818,Bad,633,Trung bình,10000000.0,Chấp nhận,,2022-02-19,Đi du lịch,2022-03-20
3748,48676,Good,717,Tốt,35000000.0,Chấp nhận,,2022-10-08,Mua hàng điện tử,2022-11-04
3749,23496,Good,717,Tốt,35000000.0,Chấp nhận,,2022-10-05,Mua sắm thời trang,2022-10-28
3750,34670,Good,707,Tốt,30000000.0,Chấp nhận,,2022-02-27,"Làm đẹp, spa",2022-03-16
3751,1966,Good,727,Xuất sắc,55000000.0,Chấp nhận,,2022-12-23,Mua điện thoại/smartphone,2023-01-06
3752,95385,Good,696,Tốt,35000000.0,Chấp nhận,,2022-12-16,Mua đồ trang sức,2023-01-09
3753,64952,Good,727,Xuất sắc,75000000.0,Chấp nhận,,2022-09-20,Mua điện thoại/smartphone,2022-10-08
3754,4895,Bad,668,Trung bình,,Từ chối,Điểm tín dụng thấp,2022-02-01,Mua máy tính/laptop,
3755,13805,Bad,609,Kém,,Từ chối,Quá nhiều khoản vay,2022-04-30,Tiêu dùng và giải trí,
3756,36536,Bad,654,Trung bình,,Từ chối,Lịch sử tín dụng kém,2022-05-11,"Làm đẹp, spa",
3757,67951,Good,707,Tốt,30000000.0,Chấp nhận,,2022-11-25,Đi du lịch,2022-12-24
3758,86820,Good,713,Tốt,55000000.0,Chấp nhận,,2022-03-30,"Chi tiêu sinh nhật, lễ tết",2022-04-22
3759,40906,Good,693,Tốt,50000000.0,Chấp nhận,,2022-11-19,Điều trị sức khỏe,2022-12-15
3760,89827,Bad,570,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-02-05,Mua mô tô,
3761,13817,Good,713,Tốt,30000000.0,Chấp nhận,,2022-05-02,Mua điện thoại/smartphone,2022-05-18
3762,56685,Good,713,Tốt,30000000.0,Chấp nhận,,2022-08-30,Mua sắm thiết bị gia đình,2022-09-22
3763,55434,Bad,633,Trung bình,20000000.0,Chấp nhận,,2022-01-27,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-02-16
3764,67152,Good,696,Tốt,30000000.0,Chấp nhận,,2022-11-27,Đi du lịch,2022-12-21
3765,83044,Good,707,Tốt,50000000.0,Chấp nhận,,2022-12-06,Thanh toán khoản vay cũ,2022-12-24
3766,13254,Good,710,Tốt,30000000.0,Chấp nhận,,2022-03-19,Mua sắm thiết bị gia đình,2022-04-04
3767,2954,Bad,493,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-12-15,Đi du lịch,
3768,81560,Good,696,Tốt,35000000.0,Chấp nhận,,2022-04-22,Mua đồ điện tử gia dụng,2022-05-17
3769,92303,Bad,338,Kém,,Từ chối,Điểm tín dụng thấp,2022-10-01,Đi du lịch,
3770,56570,Bad,532,Kém,,Từ chối,Không có lịch sử tín dụng,2022-07-27,Thanh toán khoản vay cũ,
3771,1306,Good,710,Tốt,55000000.0,Chấp nhận,,2022-05-26,Thanh toán khoản vay cũ,2022-06-23
3772,47907,Bad,338,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-09-15,Đi du lịch,
3773,793,Good,710,Tốt,30000000.0,Chấp nhận,,2022-10-02,Mua sắm thiết bị gia đình,2022-10-26
3774,54970,Good,696,Tốt,35000000.0,Chấp nhận,,2022-09-29,Mua mô tô,2022-10-23
3775,18670,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-02-05,Đi du lịch,2022-03-05
3776,45728,Bad,532,Kém,,Từ chối,Không cung cấp đầy đủ thông tin,2022-05-19,Mua đồ phục vụ công việcTrang trải chi phí học tập,
3777,11325,Good,717,Tốt,40000000.0,Chấp nhận,,2022-03-23,Mua sắm thiết bị gia đình,2022-04-06
3778,87825,Good,710,Tốt,35000000.0,Chấp nhận,,2022-10-26,Thanh toán khoản vay cũ,2022-11-15
3779,93354,Good,703,Tốt,30000000.0,Chấp nhận,,2022-04-08,Mua đồ điện tử gia dụng,2022-05-04
3780,83192,Good,713,Tốt,35000000.0,Chấp nhận,,2022-03-29,Mua sắm thiết bị gia đình,2022-04-16
3781,69997,Bad,647,Trung bình,,Từ chối,Lịch sử tín dụng kém,2022-05-13,Thanh toán học phí,
3782,55801,Bad,609,Kém,,Từ chối,Không cung cấp đầy đủ thông tin,2022-08-14,Mua đồ trang sức,
3783,77566,Good,710,Tốt,35000000.0,Chấp nhận,,2022-11-06,Thanh toán học phí,2022-11-26
3784,86273,Good,690,Tốt,50000000.0,Chấp nhận,,2022-10-04,Mua mô tô,2022-10-24
3785,1009,Good,713,Tốt,45000000.0,Chấp nhận,,2022-12-06,Mua đồ điện tử gia dụng,2022-12-28
3786,29265,Good,696,Tốt,75000000.0,Chấp nhận,,2022-04-26,Đi du lịch,2022-05-19
3787,59630,Bad,633,Trung bình,20000000.0,Chấp nhận,,2022-04-19,Mua hàng điện tử,2022-05-13
3788,38048,Good,710,Tốt,40000000.0,Chấp nhận,,2022-09-20,Thanh toán khoản vay cũ,2022-10-18
3789,97472,Good,707,Tốt,55000000.0,Chấp nhận,,2022-03-15,Mua đồ thể thao,2022-04-02
3790,33558,Good,696,Tốt,65000000.0,Chấp nhận,,2022-04-28,Đi du lịch,2022-05-25
3791,81019,Good,710,Tốt,30000000.0,Chấp nhận,,2022-11-19,Thanh toán hóa đơn y tế,2022-12-16
3792,59375,Bad,532,Kém,,Từ chối,Thu nhập không đủ,2022-08-16,Thanh toán khoản vay cũ,
3793,89721,Good,710,Tốt,55000000.0,Chấp nhận,,2022-04-04,Mua đồ điện tử gia dụng,2022-05-02
3794,72208,Good,713,Tốt,70000000.0,Chấp nhận,,2022-10-09,Mua đồ trang sức,2022-10-26
3795,5979,Good,727,Xuất sắc,75000000.0,Chấp nhận,,2022-12-10,Thanh toán khoản vay cũ,2023-01-08
3796,23487,Bad,675,Trung bình,20000000.0,Chấp nhận,,2022-01-21,Mua đồ thể thao,2022-02-16
3797,95574,Good,710,Tốt,30000000.0,Chấp nhận,,2022-11-13,Thanh toán chi phí gia đình,2022-12-01
3798,99371,Good,713,Tốt,75000000.0,Chấp nhận,,2022-08-24,Thanh toán khoản vay cũ,2022-09-10
3799,2593,Good,700,Tốt,65000000.0,Chấp nhận,,2022-01-14,Mua sắm thời trang,2022-02-12
3800,11310,Good,696,Tốt,45000000.0,Chấp nhận,,2022-04-09,Mua mô tô,2022-04-26
3801,87872,Good,710,Tốt,35000000.0,Chấp nhận,,2022-01-02,Mua sắm thời trang,2022-01-16
3802,98922,Bad,532,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-10-25,Mua sắm thiết bị gia đình,
3803,26509,Good,696,Tốt,70000000.0,Chấp nhận,,2022-08-15,Mở kinh doanh nhỏ,2022-08-30
3804,18702,Good,703,Tốt,40000000.0,Chấp nhận,,2022-07-08,Sửa chữa nhà cửa,2022-07-22
3805,22031,Good,758,Xuất sắc,55000000.0,Chấp nhận,,2022-09-05,Thanh toán khoản vay cũ,2022-09-27
3806,36832,Good,713,Tốt,35000000.0,Chấp nhận,,2022-05-03,Thanh toán khoản vay cũ,2022-05-31
3807,86838,Bad,640,Trung bình,25000000.0,Chấp nhận,,2022-05-22,Mở kinh doanh nhỏ,2022-06-16
3808,58073,Good,693,Tốt,50000000.0,Chấp nhận,,2022-11-17,Mua đồ trang sức,2022-12-14
3809,47841,Good,703,Tốt,60000000.0,Chấp nhận,,2022-07-12,Mua máy tính/laptop,2022-08-02
3810,85365,Good,710,Tốt,35000000.0,Chấp nhận,,2022-06-09,Thanh toán khoản vay cũ,2022-07-06
3811,28523,Good,707,Tốt,75000000.0,Chấp nhận,,2022-07-26,Thêm vốn kinh doanh,2022-08-10
3812,20784,Good,710,Tốt,40000000.0,Chấp nhận,,2022-09-01,Mua hàng điện tử,2022-09-22
3813,5678,Good,717,Tốt,30000000.0,Chấp nhận,,2022-08-11,Mua mô tô,2022-09-01
3814,6964,Good,693,Tốt,45000000.0,Chấp nhận,,2022-08-13,"Chi tiêu sinh nhật, lễ tết",2022-09-06
3815,24650,Good,690,Tốt,30000000.0,Chấp nhận,,2022-07-13,Điều trị sức khỏe,2022-07-28
3816,75377,Bad,570,Kém,,Từ chối,Lịch sử tín dụng kém,2022-01-10,Mua điện thoại/smartphone,
3817,1215,Good,713,Tốt,55000000.0,Chấp nhận,,2022-09-23,Mua mô tô,2022-10-18
3818,95507,Good,717,Tốt,40000000.0,Chấp nhận,,2022-03-27,Thanh toán hóa đơn y tế,2022-04-11
3819,81867,Good,713,Tốt,35000000.0,Chấp nhận,,2022-02-12,Đi du lịch,2022-02-27
3820,51818,Good,758,Xuất sắc,50000000.0,Chấp nhận,,2022-02-15,Sửa chữa nhà cửa,2022-03-13
3821,22352,Good,693,Tốt,40000000.0,Chấp nhận,,2022-08-21,Thanh toán khoản vay cũ,2022-09-09
3822,49220,Good,758,Xuất sắc,70000000.0,Chấp nhận,,2022-04-09,Thanh toán khoản vay cũ,2022-04-30
3823,60887,Bad,338,Kém,,Từ chối,Lịch sử tín dụng kém,2022-08-31,Mua điện thoại/smartphone,
3824,71668,Bad,654,Trung bình,10000000.0,Chấp nhận,,2022-02-22,Thanh toán khoản vay cũ,2022-03-10
3825,85873,Good,696,Tốt,55000000.0,Chấp nhận,,2022-05-03,Thanh toán khoản vay cũ,2022-05-22
3826,1239,Good,710,Tốt,65000000.0,Chấp nhận,,2022-08-05,Mua sắm thời trang,2022-08-25
3827,5943,Good,713,Tốt,70000000.0,Chấp nhận,,2022-07-07,Thanh toán khoản vay cũ,2022-08-01
3828,36711,Good,700,Tốt,45000000.0,Chấp nhận,,2022-10-14,Mua đồ thể thao,2022-11-03
3829,25012,Bad,532,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-04-20,Mua đồ thể thao,
3830,51196,Bad,570,Kém,,Từ chối,Quá nhiều khoản vay,2022-02-24,Thanh toán học phí,
3831,89509,Bad,654,Trung bình,15000000.0,Chấp nhận,,2022-04-05,Mở kinh doanh nhỏ,2022-04-23
3832,43295,Bad,640,Trung bình,5000000.0,Chấp nhận,,2022-06-02,Tiêu dùng và giải trí,2022-06-25
3833,50635,Good,710,Tốt,70000000.0,Chấp nhận,,2022-06-23,Thanh toán chi phí gia đình,2022-07-19
3834,56863,Good,713,Tốt,45000000.0,Chấp nhận,,2022-06-19,Thanh toán học phí,2022-07-04
3835,25973,Good,758,Xuất sắc,60000000.0,Chấp nhận,,2022-01-20,Mua sắm thiết bị gia đình,2022-02-15
3836,99903,Good,707,Tốt,40000000.0,Chấp nhận,,2022-12-08,Mua đồ điện tử gia dụng,2023-01-02
3837,71428,Good,693,Tốt,30000000.0,Chấp nhận,,2022-08-13,Thanh toán học phí,2022-09-09
3838,74398,Bad,668,Trung bình,,Từ chối,Công việc không ổn định,2022-06-03,Đi du lịch,
3839,58864,Good,696,Tốt,30000000.0,Chấp nhận,,2022-05-22,Mua điện thoại/smartphone,2022-06-10
3840,67596,Bad,647,Trung bình,20000000.0,Chấp nhận,,2022-06-18,Sửa chữa nhà cửa,2022-07-04
3841,69147,Good,707,Tốt,45000000.0,Chấp nhận,,2022-01-24,Mua sắm thiết bị gia đình,2022-02-08
3842,32814,Good,742,Xuất sắc,65000000.0,Chấp nhận,,2022-09-28,"Chi tiêu sinh nhật, lễ tết",2022-10-12
3843,21205,Good,710,Tốt,55000000.0,Chấp nhận,,2022-09-15,Cắt giảm lãi suất,2022-10-03
3844,92073,Good,717,Tốt,40000000.0,Chấp nhận,,2022-01-15,Mua đồ điện tử gia dụng,2022-02-05
3845,34245,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-07-28,"Chi tiêu sinh nhật, lễ tết",2022-08-11
3846,93241,Good,710,Tốt,35000000.0,Chấp nhận,,2022-01-04,Thanh toán chi phí gia đình,2022-02-02
3847,28506,Bad,532,Kém,,Từ chối,Điểm tín dụng thấp,2022-07-14,Mua mô tô,
3848,2045,Good,707,Tốt,30000000.0,Chấp nhận,,2022-12-24,Mua hàng điện tử,2023-01-12
3849,8403,Good,696,Tốt,50000000.0,Chấp nhận,,2022-10-21,Thanh toán khoản vay cũ,2022-11-05
3850,54703,Good,713,Tốt,50000000.0,Chấp nhận,,2022-05-13,Thanh toán khoản vay cũ,2022-06-11
3851,56872,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-10-06,Mua sắm thời trang,2022-11-01
3852,68144,Good,690,Tốt,40000000.0,Chấp nhận,,2022-10-31,Mua đồ trang sức,2022-11-20
3853,62593,Good,700,Tốt,65000000.0,Chấp nhận,,2022-07-14,Sửa chữa nhà cửa,2022-08-05
3854,17500,Good,727,Xuất sắc,55000000.0,Chấp nhận,,2022-08-09,Mua mô tô,2022-09-04
3855,27394,Bad,609,Kém,,Từ chối,Lịch sử tín dụng kém,2022-05-17,Mua hàng điện tử,
3856,68833,Good,713,Tốt,50000000.0,Chấp nhận,,2022-11-23,Mua sắm thời trang,2022-12-16
3857,46167,Good,710,Tốt,45000000.0,Chấp nhận,,2022-03-08,Mua đồ điện tử gia dụng,2022-04-02
3858,22738,Bad,633,Trung bình,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-09-12,Mua đồ trang sức,
3859,24092,Good,773,Xuất sắc,65000000.0,Chấp nhận,,2022-10-13,Mua điện thoại/smartphone,2022-11-04
3860,76767,Good,696,Tốt,70000000.0,Chấp nhận,,2022-10-02,Đi du lịch,2022-10-25
3861,18370,Good,742,Xuất sắc,65000000.0,Chấp nhận,,2022-02-11,Mở kinh doanh nhỏ,2022-02-27
3862,64931,Bad,377,Kém,,Từ chối,Công việc không ổn định,2022-12-22,Mua đồ phục vụ công việcTrang trải chi phí học tập,
3863,37752,Bad,454,Kém,,Từ chối,Điểm tín dụng thấp,2022-02-25,"Chi tiêu sinh nhật, lễ tết",
3864,1255,Good,696,Tốt,65000000.0,Chấp nhận,,2022-01-22,Mua hàng điện tử,2022-02-13
3865,38905,Bad,532,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-11-25,Mua điện thoại/smartphone,
3866,317,Bad,338,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-07-05,Mua máy tính/laptop,
3867,54509,Good,710,Tốt,35000000.0,Chấp nhận,,2022-07-23,Mua máy tính/laptop,2022-08-06
3868,28342,Good,758,Xuất sắc,50000000.0,Chấp nhận,,2022-04-19,Thanh toán khoản vay cũ,2022-05-13
3869,2400,Good,758,Xuất sắc,60000000.0,Chấp nhận,,2022-02-16,Mở kinh doanh nhỏ,2022-03-04
3870,53458,Good,758,Xuất sắc,55000000.0,Chấp nhận,,2022-06-07,Đi du lịch,2022-07-04
3871,87546,Good,710,Tốt,70000000.0,Chấp nhận,,2022-03-07,Sửa chữa nhà cửa,2022-03-28
3872,35793,Good,710,Tốt,55000000.0,Chấp nhận,,2022-06-17,Mua máy tính/laptop,2022-07-12
3873,3919,Good,693,Tốt,30000000.0,Chấp nhận,,2022-11-04,Mua máy tính/laptop,2022-12-01
3874,9750,Good,713,Tốt,30000000.0,Chấp nhận,,2022-05-20,Mua sắm thiết bị gia đình,2022-06-16
3875,34820,Good,693,Tốt,35000000.0,Chấp nhận,,2022-04-22,Mở kinh doanh nhỏ,2022-05-08
3876,99125,Good,713,Tốt,55000000.0,Chấp nhận,,2022-03-31,Mua đồ điện tử gia dụng,2022-04-18
3877,79742,Good,713,Tốt,45000000.0,Chấp nhận,,2022-04-06,Thanh toán khoản vay cũ,2022-04-20
3878,87308,Good,693,Tốt,45000000.0,Chấp nhận,,2022-02-10,Thanh toán khoản vay cũ,2022-03-05
3879,80429,Good,713,Tốt,35000000.0,Chấp nhận,,2022-12-30,Đi du lịch,2023-01-21
3880,91836,Bad,377,Kém,,Từ chối,Điểm tín dụng thấp,2022-02-05,"Làm đẹp, spa",
3881,71777,Good,713,Tốt,40000000.0,Chấp nhận,,2022-01-15,Sửa chữa nhà cửa,2022-02-08
3882,26000,Bad,532,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-12-18,Mua đồ điện tử gia dụng,
3883,54861,Good,710,Tốt,45000000.0,Chấp nhận,,2022-06-13,Mua máy tính/laptop,2022-07-04
3884,88448,Good,700,Tốt,40000000.0,Chấp nhận,,2022-12-05,Mua hàng điện tử,2022-12-29
3885,32416,Good,710,Tốt,45000000.0,Chấp nhận,,2022-07-10,Mua đồ nội thất,2022-08-04
3886,74446,Good,696,Tốt,50000000.0,Chấp nhận,,2022-01-08,Thanh toán khoản vay cũ,2022-01-23
3887,84135,Good,696,Tốt,35000000.0,Chấp nhận,,2022-01-02,Đi du lịch,2022-01-16
3888,23522,Good,693,Tốt,55000000.0,Chấp nhận,,2022-01-14,Mua máy tính/laptop,2022-02-08
3889,9772,Good,710,Tốt,35000000.0,Chấp nhận,,2022-04-22,Mở kinh doanh nhỏ,2022-05-08
3890,44090,Bad,609,Kém,,Từ chối,Điểm tín dụng thấp,2022-09-15,Thanh toán khoản vay cũ,
3891,65740,Bad,640,Trung bình,10000000.0,Chấp nhận,,2022-01-02,Mua điện thoại/smartphone,2022-01-21
3892,53772,Good,758,Xuất sắc,50000000.0,Chấp nhận,,2022-07-24,Thanh toán chi phí gia đình,2022-08-07
3893,65921,Bad,416,Kém,,Từ chối,Thu nhập không đủ,2022-12-21,Mua đồ trang sức,
3894,29624,Good,717,Tốt,40000000.0,Chấp nhận,,2022-06-15,Sửa chữa nhà cửa,2022-07-09
3895,80796,Bad,647,Trung bình,,Từ chối,Không cung cấp đầy đủ thông tin,2022-08-18,Mở kinh doanh nhỏ,
3896,78574,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-10-02,"Chi tiêu sinh nhật, lễ tết",2022-10-19
3897,41644,Good,710,Tốt,35000000.0,Chấp nhận,,2022-12-19,Thanh toán khoản vay cũ,2023-01-12
3898,47269,Good,717,Tốt,45000000.0,Chấp nhận,,2022-10-11,Thanh toán học phí,2022-10-29
3899,42373,Good,758,Xuất sắc,85000000.0,Chấp nhận,,2022-05-01,Mua máy tính/laptop,2022-05-16
3900,93666,Good,707,Tốt,40000000.0,Chấp nhận,,2022-06-15,Thêm vốn kinh doanh,2022-07-06
