,customer_id,credit_label,credit_rating,credit_score,approval_status,reject_reason,credit_limit,application_date,application_reason,disbursement_date
2885,8657,Good,Tốt,693,Chấp nhận,,35000000.0,2022-09-20,"Làm đẹp, spa",2022-10-09
2886,31715,Good,Xuất sắc,758,Chấp nhận,,55000000.0,2022-01-18,Thanh toán khoản vay cũ,2022-02-13
2887,14687,Good,Tốt,710,Chấp nhận,,50000000.0,2022-08-03,Mua hàng điện tử,2022-08-28
2888,44517,Good,Tốt,707,Chấp nhận,,55000000.0,2022-07-12,Đi du lịch,2022-07-30
2889,45123,Good,Tốt,710,Chấp nhận,,35000000.0,2022-01-10,Cắt giảm lãi suất,2022-01-28
2890,22821,Good,Xuất sắc,758,Chấp nhận,,90000000.0,2022-05-16,Thanh toán khoản vay cũ,2022-06-08
2891,23914,Good,Tốt,713,Chấp nhận,,35000000.0,2022-09-26,Thanh toán khoản vay cũ,2022-10-21
2892,10658,Bad,Kém,493,Từ chối,Lịch sử tín dụng kém,,2022-12-11,Mua mô tô,
2893,40939,Good,Xuất sắc,742,Chấp nhận,,65000000.0,2022-07-23,Thanh toán học phí,2022-08-13
2894,23766,Good,Tốt,717,Chấp nhận,,35000000.0,2022-10-30,Tiêu dùng và giải trí,2022-11-13
2895,94352,Good,Tốt,713,Chấp nhận,,40000000.0,2022-09-24,Mua máy tính/laptop,2022-10-16
2896,5230,Good,Tốt,707,Chấp nhận,,35000000.0,2022-07-03,Xây dựng nhà ở,2022-07-31
2897,13754,Good,Xuất sắc,727,Chấp nhận,,55000000.0,2022-05-19,Thanh toán khoản vay cũ,2022-06-04
2898,10060,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-04-14,Mua mô tô,2022-05-08
2899,33258,Good,Tốt,710,Chấp nhận,,55000000.0,2022-03-18,Thanh toán khoản vay cũ,2022-04-05
2900,48783,Good,Tốt,703,Chấp nhận,,55000000.0,2022-07-11,Thanh toán khoản vay cũ,2022-08-06
2901,162,Good,Tốt,713,Chấp nhận,,40000000.0,2022-05-21,Mở kinh doanh nhỏ,2022-06-12
2902,75929,Good,Tốt,710,Chấp nhận,,45000000.0,2022-02-10,Đi du lịch,2022-02-26
2903,38059,Good,Tốt,713,Chấp nhận,,40000000.0,2022-02-15,Tiêu dùng và giải trí,2022-03-09
2904,12907,Good,Tốt,713,Chấp nhận,,30000000.0,2022-08-05,Mua mô tô,2022-08-30
2905,1658,Good,Tốt,710,Chấp nhận,,35000000.0,2022-01-06,Mua máy tính/laptop,2022-01-21
2906,96116,Good,Tốt,713,Chấp nhận,,35000000.0,2022-09-14,Thanh toán khoản vay cũ,2022-10-04
2907,61811,Good,Tốt,710,Chấp nhận,,40000000.0,2022-09-21,Thanh toán khoản vay cũ,2022-10-12
2908,40720,Good,Tốt,703,Chấp nhận,,40000000.0,2022-07-04,Thanh toán học phí,2022-08-02
2909,76933,Good,Tốt,710,Chấp nhận,,45000000.0,2022-03-07,Thanh toán khoản vay cũ,2022-03-30
2910,96934,Good,Tốt,703,Chấp nhận,,40000000.0,2022-06-16,Mua mô tô,2022-07-14
2911,8444,Good,Tốt,703,Chấp nhận,,35000000.0,2022-04-27,Thanh toán khoản vay cũ,2022-05-25
2912,85518,Good,Tốt,710,Chấp nhận,,35000000.0,2022-09-27,Mua hàng điện tử,2022-10-21
2913,87111,Good,Tốt,710,Chấp nhận,,35000000.0,2022-05-25,Mua mô tô,2022-06-19
2914,75614,Good,Tốt,710,Chấp nhận,,60000000.0,2022-12-03,Thêm vốn kinh doanh,2022-12-18
2915,17519,Good,Tốt,713,Chấp nhận,,75000000.0,2022-11-04,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-11-18
2916,33047,Good,Tốt,713,Chấp nhận,,30000000.0,2022-08-30,"Chi tiêu sinh nhật, lễ tết",2022-09-24
2917,93347,Good,Xuất sắc,742,Chấp nhận,,90000000.0,2022-08-02,Mua hàng điện tử,2022-08-27
2918,8105,Good,Xuất sắc,742,Chấp nhận,,65000000.0,2022-11-03,Thanh toán khoản vay cũ,2022-11-22
2919,68484,Good,Tốt,710,Chấp nhận,,30000000.0,2022-11-24,Mua đồ trang sức,2022-12-10
2920,59380,Bad,Kém,338,Từ chối,Lịch sử tín dụng kém,,2022-11-10,Mua đồ trang sức,
2921,24405,Good,Tốt,696,Chấp nhận,,35000000.0,2022-06-20,Mua đồ trang sức,2022-07-19
2922,92925,Good,Tốt,710,Chấp nhận,,30000000.0,2022-08-12,Mua đồ thể thao,2022-09-08
2923,79274,Good,Tốt,713,Chấp nhận,,35000000.0,2022-09-21,Mua đồ điện tử gia dụng,2022-10-07
2924,84580,Good,Xuất sắc,758,Chấp nhận,,65000000.0,2022-08-15,Mua hàng điện tử,2022-09-12
2925,97953,Good,Tốt,693,Chấp nhận,,40000000.0,2022-07-01,Mua máy tính/laptop,2022-07-24
2926,36818,Good,Tốt,690,Chấp nhận,,60000000.0,2022-08-12,Xây dựng nhà ở,2022-09-05
2927,27347,Good,Tốt,717,Chấp nhận,,60000000.0,2022-02-05,Mở kinh doanh nhỏ,2022-02-25
2928,56789,Good,Tốt,707,Chấp nhận,,40000000.0,2022-09-01,Đi du lịch,2022-09-29
2929,65715,Good,Xuất sắc,742,Chấp nhận,,55000000.0,2022-12-01,Đi du lịch,2022-12-19
2930,80563,Good,Tốt,710,Chấp nhận,,35000000.0,2022-04-04,Mua đồ trang sức,2022-04-30
2931,84953,Good,Tốt,696,Chấp nhận,,30000000.0,2022-10-23,Đi du lịch,2022-11-15
2932,90946,Bad,Kém,532,Từ chối,Điểm tín dụng thấp,,2022-08-01,Mua sắm thời trang,
2933,71887,Good,Tốt,707,Chấp nhận,,40000000.0,2022-05-16,Thanh toán khoản vay cũ,2022-06-06
2934,96993,Good,Tốt,717,Chấp nhận,,30000000.0,2022-06-26,Đi du lịch,2022-07-14
2935,31999,Good,Tốt,693,Chấp nhận,,35000000.0,2022-06-10,"Chi tiêu sinh nhật, lễ tết",2022-07-09
2936,5035,Good,Tốt,713,Chấp nhận,,60000000.0,2022-06-26,Mở kinh doanh nhỏ,2022-07-17
2937,78340,Good,Tốt,696,Chấp nhận,,35000000.0,2022-04-08,Thêm vốn kinh doanh,2022-04-25
2938,68782,Good,Tốt,703,Chấp nhận,,45000000.0,2022-08-23,Mua đồ thể thao,2022-09-08
2939,57940,Good,Tốt,713,Chấp nhận,,65000000.0,2022-11-29,"Chi tiêu sinh nhật, lễ tết",2022-12-27
2940,65454,Good,Tốt,710,Chấp nhận,,55000000.0,2022-11-09,Thanh toán khoản vay cũ,2022-12-04
2941,70820,Good,Tốt,713,Chấp nhận,,75000000.0,2022-07-27,Mua điện thoại/smartphone,2022-08-20
2942,88649,Good,Tốt,717,Chấp nhận,,30000000.0,2022-10-21,Xây dựng nhà ở,2022-11-12
2943,32865,Good,Tốt,710,Chấp nhận,,50000000.0,2022-10-22,Mua mô tô,2022-11-14
2944,96104,Good,Tốt,713,Chấp nhận,,35000000.0,2022-07-03,Mua mô tô,2022-07-23
2945,33913,Good,Xuất sắc,758,Chấp nhận,,60000000.0,2022-12-14,Thanh toán khoản vay cũ,2023-01-01
2946,92289,Good,Tốt,693,Chấp nhận,,35000000.0,2022-04-14,Thêm vốn kinh doanh,2022-05-01
2947,33841,Good,Tốt,717,Chấp nhận,,40000000.0,2022-02-23,Sửa chữa nhà cửa,2022-03-22
2948,83780,Good,Tốt,703,Chấp nhận,,40000000.0,2022-06-09,Mua máy tính/laptop,2022-06-23
2949,3168,Good,Tốt,713,Chấp nhận,,50000000.0,2022-09-15,Xây dựng nhà ở,2022-10-07
2950,20067,Good,Tốt,710,Chấp nhận,,55000000.0,2022-01-12,Thanh toán khoản vay cũ,2022-01-26
2951,81737,Good,Tốt,696,Chấp nhận,,60000000.0,2022-02-05,Đi du lịch,2022-02-21
2952,62197,Good,Tốt,710,Chấp nhận,,30000000.0,2022-01-29,Mua đồ điện tử gia dụng,2022-02-12
2953,2927,Good,Tốt,710,Chấp nhận,,35000000.0,2022-01-20,Mua đồ trang sức,2022-02-09
2954,15952,Good,Tốt,707,Chấp nhận,,50000000.0,2022-05-22,"Làm đẹp, spa",2022-06-18
2955,18705,Good,Tốt,696,Chấp nhận,,50000000.0,2022-02-18,Mua sắm thiết bị gia đình,2022-03-15
2956,37155,Good,Tốt,693,Chấp nhận,,55000000.0,2022-12-08,Mua máy tính/laptop,2022-12-22
2957,10197,Good,Xuất sắc,742,Chấp nhận,,60000000.0,2022-08-18,Mua đồ điện tử gia dụng,2022-09-08
2958,52871,Good,Tốt,707,Chấp nhận,,35000000.0,2022-12-02,Thanh toán khoản vay cũ,2022-12-19
2959,31795,Good,Tốt,713,Chấp nhận,,60000000.0,2022-10-16,Đi du lịch,2022-11-04
2960,24342,Good,Tốt,713,Chấp nhận,,65000000.0,2022-05-28,Mua đồ thể thao,2022-06-13
2961,14562,Good,Tốt,710,Chấp nhận,,30000000.0,2022-09-10,Tiêu dùng và giải trí,2022-10-05
2962,86728,Good,Tốt,717,Chấp nhận,,50000000.0,2022-07-14,Mua hàng điện tử,2022-08-11
2963,68218,Good,Tốt,700,Chấp nhận,,70000000.0,2022-10-11,Thanh toán chi phí gia đình,2022-10-31
2964,98200,Good,Tốt,696,Chấp nhận,,50000000.0,2022-09-10,Mua mô tô,2022-09-25
2965,5744,Good,Tốt,717,Chấp nhận,,45000000.0,2022-11-19,Thanh toán khoản vay cũ,2022-12-13
2966,68133,Good,Tốt,713,Chấp nhận,,35000000.0,2022-08-31,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-09-18
2967,40474,Good,Tốt,713,Chấp nhận,,30000000.0,2022-01-27,Đi du lịch,2022-02-11
2968,95653,Good,Tốt,717,Chấp nhận,,40000000.0,2022-09-09,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-10-05
2969,30251,Good,Tốt,717,Chấp nhận,,30000000.0,2022-12-05,Mua mô tô,2022-12-28
2970,92550,Good,Tốt,713,Chấp nhận,,50000000.0,2022-07-18,"Làm đẹp, spa",2022-08-04
2971,21560,Good,Tốt,717,Chấp nhận,,40000000.0,2022-12-06,Thanh toán khoản vay cũ,2022-12-25
2972,85145,Good,Tốt,713,Chấp nhận,,65000000.0,2022-04-16,Mở kinh doanh nhỏ,2022-05-05
2973,54816,Good,Xuất sắc,727,Chấp nhận,,70000000.0,2022-06-04,Thanh toán khoản vay cũ,2022-06-26
2974,70068,Good,Tốt,700,Chấp nhận,,35000000.0,2022-11-23,Sửa chữa nhà cửa,2022-12-10
2975,58000,Good,Tốt,707,Chấp nhận,,35000000.0,2022-08-15,Thanh toán chi phí gia đình,2022-09-08
2976,17008,Bad,Kém,416,Từ chối,Quá nhiều khoản vay,,2022-04-05,"Chi tiêu sinh nhật, lễ tết",
2977,43158,Good,Tốt,710,Chấp nhận,,45000000.0,2022-04-07,Đi du lịch,2022-04-24
2978,61607,Bad,Trung bình,640,Từ chối,Không có lịch sử tín dụng,,2022-02-06,Xây dựng nhà ở,
2979,95134,Bad,Trung bình,633,Chấp nhận,,10000000.0,2022-02-21,Mua sắm thiết bị gia đình,2022-03-15
2980,78466,Bad,Trung bình,640,Từ chối,Điểm tín dụng thấp,,2022-07-13,Thanh toán khoản vay cũ,
2981,65903,Good,Tốt,710,Chấp nhận,,35000000.0,2022-08-06,Thanh toán khoản vay cũ,2022-08-29
2982,82290,Good,Xuất sắc,742,Chấp nhận,,55000000.0,2022-02-23,Mua đồ điện tử gia dụng,2022-03-20
2983,25396,Good,Xuất sắc,727,Chấp nhận,,95000000.0,2022-07-09,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-07-28
2984,49831,Bad,Kém,338,Từ chối,Không cung cấp đầy đủ thông tin,,2022-08-15,Thanh toán khoản vay cũ,
2985,29589,Bad,Kém,570,Từ chối,Công việc không ổn định,,2022-07-31,Đi du lịch,
2986,20191,Good,Tốt,693,Chấp nhận,,35000000.0,2022-07-26,Thanh toán học phí,2022-08-12
2987,40888,Good,Tốt,713,Chấp nhận,,50000000.0,2022-05-20,Mua mô tô,2022-06-14
2988,50048,Good,Tốt,717,Chấp nhận,,45000000.0,2022-05-07,Thanh toán chi phí gia đình,2022-06-02
2989,59701,Good,Tốt,713,Chấp nhận,,40000000.0,2022-10-11,Đi du lịch,2022-11-07
2990,7819,Good,Tốt,710,Chấp nhận,,70000000.0,2022-06-29,Mua điện thoại/smartphone,2022-07-25
2991,37562,Good,Tốt,700,Chấp nhận,,35000000.0,2022-09-04,Mở kinh doanh nhỏ,2022-09-23
2992,44375,Good,Xuất sắc,727,Chấp nhận,,90000000.0,2022-06-08,Thanh toán hóa đơn y tế,2022-06-28
2993,9034,Good,Tốt,696,Chấp nhận,,35000000.0,2022-05-10,Thanh toán học phí,2022-05-30
2994,33751,Good,Tốt,693,Chấp nhận,,35000000.0,2022-01-10,Mua đồ trang sức,2022-02-08
2995,45553,Good,Tốt,713,Chấp nhận,,40000000.0,2022-06-11,Thanh toán khoản vay cũ,2022-06-25
2996,54980,Bad,Kém,338,Từ chối,Quá nhiều khoản vay,,2022-05-04,Mua sắm thời trang,
2997,10704,Good,Tốt,710,Chấp nhận,,30000000.0,2022-03-22,Mở kinh doanh nhỏ,2022-04-06
2998,70282,Good,Tốt,713,Chấp nhận,,65000000.0,2022-04-26,Mua máy tính/laptop,2022-05-17
2999,95186,Good,Xuất sắc,742,Chấp nhận,,50000000.0,2022-02-22,Mua máy tính/laptop,2022-03-14
3000,89399,Good,Xuất sắc,742,Chấp nhận,,60000000.0,2022-04-25,"Chi tiêu sinh nhật, lễ tết",2022-05-13
3001,17065,Good,Tốt,710,Chấp nhận,,35000000.0,2022-11-15,Mua máy tính/laptop,2022-12-08
3002,91979,Good,Tốt,693,Chấp nhận,,30000000.0,2022-06-06,Mua đồ điện tử gia dụng,2022-06-24
3003,25092,Good,Tốt,713,Chấp nhận,,30000000.0,2022-10-26,Thanh toán chi phí gia đình,2022-11-10
3004,61270,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-12-02,Mua đồ nội thất,2022-12-27
3005,81650,Good,Tốt,703,Chấp nhận,,40000000.0,2022-01-22,Mua hàng điện tử,2022-02-19
3006,40600,Good,Tốt,707,Chấp nhận,,40000000.0,2022-02-20,Sửa chữa nhà cửa,2022-03-19
3007,26368,Good,Tốt,710,Chấp nhận,,40000000.0,2022-10-25,Mua đồ thể thao,2022-11-18
3008,17416,Good,Xuất sắc,727,Chấp nhận,,65000000.0,2022-02-20,"Làm đẹp, spa",2022-03-16
3009,36629,Good,Tốt,710,Chấp nhận,,50000000.0,2022-09-28,Mua mô tô,2022-10-25
3010,82829,Good,Tốt,717,Chấp nhận,,30000000.0,2022-12-10,"Làm đẹp, spa",2022-12-25
3011,55997,Good,Tốt,696,Chấp nhận,,35000000.0,2022-06-01,Thanh toán chi phí gia đình,2022-06-17
3012,24464,Good,Tốt,713,Chấp nhận,,40000000.0,2022-11-18,Mua đồ thể thao,2022-12-10
3013,46831,Good,Tốt,717,Chấp nhận,,45000000.0,2022-04-13,Mua đồ thể thao,2022-05-01
3014,3547,Good,Tốt,710,Chấp nhận,,30000000.0,2022-12-02,Mua sắm thời trang,2022-12-17
3015,22150,Good,Tốt,710,Chấp nhận,,55000000.0,2022-09-30,Sửa chữa nhà cửa,2022-10-21
3016,56662,Good,Tốt,713,Chấp nhận,,50000000.0,2022-09-21,Mua máy tính/laptop,2022-10-12
3017,58316,Good,Tốt,713,Chấp nhận,,45000000.0,2022-02-07,Mua hàng điện tử,2022-02-21
3018,50561,Good,Tốt,707,Chấp nhận,,65000000.0,2022-08-05,Thanh toán chi phí gia đình,2022-08-30
3019,61625,Good,Tốt,696,Chấp nhận,,40000000.0,2022-12-23,Thanh toán học phí,2023-01-18
3020,74211,Good,Tốt,713,Chấp nhận,,30000000.0,2022-11-15,Mua sắm thiết bị gia đình,2022-12-12
3021,20872,Good,Xuất sắc,727,Chấp nhận,,90000000.0,2022-12-17,Mua đồ điện tử gia dụng,2022-12-31
3022,56099,Good,Tốt,696,Chấp nhận,,40000000.0,2022-08-08,Thanh toán hóa đơn y tế,2022-08-31
3023,70209,Good,Tốt,710,Chấp nhận,,40000000.0,2022-12-02,Mua đồ nội thất,2022-12-31
3024,95090,Good,Tốt,713,Chấp nhận,,35000000.0,2022-09-26,Thanh toán khoản vay cũ,2022-10-17
3025,30717,Good,Tốt,717,Chấp nhận,,45000000.0,2022-10-22,Đi du lịch,2022-11-15
3026,48929,Good,Tốt,707,Chấp nhận,,30000000.0,2022-09-26,Đi du lịch,2022-10-18
3027,68845,Good,Tốt,693,Chấp nhận,,35000000.0,2022-06-06,Thanh toán khoản vay cũ,2022-06-29
3028,76542,Good,Tốt,693,Chấp nhận,,35000000.0,2022-03-02,Thanh toán hóa đơn y tế,2022-03-21
3029,12144,Good,Tốt,700,Chấp nhận,,40000000.0,2022-05-11,Thanh toán khoản vay cũ,2022-06-08
3030,9340,Good,Xuất sắc,727,Chấp nhận,,55000000.0,2022-05-31,Mua đồ điện tử gia dụng,2022-06-21
3031,82523,Good,Xuất sắc,758,Chấp nhận,,70000000.0,2022-09-08,Thanh toán khoản vay cũ,2022-09-28
3032,16619,Good,Tốt,693,Chấp nhận,,40000000.0,2022-03-05,Mua đồ điện tử gia dụng,2022-03-27
3033,20594,Bad,Kém,338,Từ chối,Công việc không ổn định,,2022-03-12,Đi du lịch,
3034,56526,Good,Tốt,696,Chấp nhận,,55000000.0,2022-09-06,Mở kinh doanh nhỏ,2022-09-27
3035,64249,Good,Tốt,713,Chấp nhận,,50000000.0,2022-12-24,Mua hàng điện tử,2023-01-10
3036,77154,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-06-24,Thanh toán khoản vay cũ,2022-07-16
3037,23384,Good,Tốt,710,Chấp nhận,,70000000.0,2022-12-12,Sửa chữa nhà cửa,2023-01-05
3038,37866,Good,Tốt,696,Chấp nhận,,40000000.0,2022-07-03,Mua điện thoại/smartphone,2022-07-21
3039,59560,Good,Xuất sắc,742,Chấp nhận,,55000000.0,2022-03-18,Mua mô tô,2022-04-12
3040,33969,Good,Tốt,710,Chấp nhận,,50000000.0,2022-01-30,Cắt giảm lãi suất,2022-02-18
3041,76630,Good,Tốt,713,Chấp nhận,,40000000.0,2022-06-10,Mua hàng điện tử,2022-07-02
3042,71086,Good,Tốt,713,Chấp nhận,,35000000.0,2022-03-21,Mua hàng điện tử,2022-04-18
3043,64631,Good,Tốt,693,Chấp nhận,,35000000.0,2022-11-03,Mua sắm thời trang,2022-11-23
3044,97477,Good,Tốt,713,Chấp nhận,,75000000.0,2022-09-13,Mua sắm thiết bị gia đình,2022-09-29
3045,36242,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-01-07,"Chi tiêu sinh nhật, lễ tết",2022-01-29
3046,47026,Good,Tốt,710,Chấp nhận,,45000000.0,2022-04-24,Mua mô tô,2022-05-19
3047,70759,Good,Tốt,710,Chấp nhận,,40000000.0,2022-09-18,Mua sắm thời trang,2022-10-02
3048,55824,Good,Tốt,710,Chấp nhận,,45000000.0,2022-06-01,Đi du lịch,2022-06-18
3049,61496,Good,Tốt,710,Chấp nhận,,60000000.0,2022-05-24,Đi du lịch,2022-06-19
3050,43185,Good,Tốt,703,Chấp nhận,,35000000.0,2022-10-10,Mua sắm thời trang,2022-11-07
3051,29430,Good,Tốt,703,Chấp nhận,,35000000.0,2022-07-21,Mua đồ thể thao,2022-08-04
3052,67813,Good,Tốt,717,Chấp nhận,,35000000.0,2022-09-08,Mua sắm thiết bị gia đình,2022-10-06
3053,83217,Good,Tốt,696,Chấp nhận,,40000000.0,2022-05-20,Mua đồ thể thao,2022-06-12
3054,87406,Good,Tốt,710,Chấp nhận,,60000000.0,2022-11-17,Mua đồ thể thao,2022-12-09
3055,4569,Good,Tốt,693,Chấp nhận,,45000000.0,2022-04-19,Mua hàng điện tử,2022-05-12
3056,73040,Good,Tốt,710,Chấp nhận,,35000000.0,2022-04-14,Mua đồ thể thao,2022-05-03
3057,90936,Good,Tốt,710,Chấp nhận,,50000000.0,2022-12-03,Mua mô tô,2022-12-31
3058,56863,Good,Tốt,713,Chấp nhận,,45000000.0,2022-06-19,Thanh toán học phí,2022-07-04
3059,35656,Bad,Kém,338,Từ chối,Không cung cấp đầy đủ thông tin,,2022-03-28,Thanh toán khoản vay cũ,
3060,41420,Good,Tốt,696,Chấp nhận,,45000000.0,2022-12-05,Mua hàng điện tử,2022-12-28
3061,76144,Good,Tốt,713,Chấp nhận,,30000000.0,2022-06-21,Thanh toán khoản vay cũ,2022-07-11
3062,99260,Good,Tốt,717,Chấp nhận,,45000000.0,2022-01-05,Mua hàng điện tử,2022-01-29
3063,95700,Good,Tốt,713,Chấp nhận,,60000000.0,2022-08-10,Mở kinh doanh nhỏ,2022-08-27
3064,11602,Good,Tốt,710,Chấp nhận,,40000000.0,2022-02-17,Mua điện thoại/smartphone,2022-03-05
3065,23322,Good,Xuất sắc,742,Chấp nhận,,60000000.0,2022-03-05,Mua đồ thể thao,2022-03-20
3066,67256,Good,Tốt,717,Chấp nhận,,30000000.0,2022-04-04,Mua sắm thời trang,2022-05-01
3067,38053,Good,Xuất sắc,727,Chấp nhận,,70000000.0,2022-05-29,Xây dựng nhà ở,2022-06-25
3068,65592,Good,Tốt,696,Chấp nhận,,35000000.0,2022-03-18,Mua điện thoại/smartphone,2022-04-01
3069,40569,Good,Tốt,703,Chấp nhận,,45000000.0,2022-12-12,Thanh toán chi phí gia đình,2022-12-26
3070,41012,Good,Tốt,710,Chấp nhận,,50000000.0,2022-02-04,Sửa chữa nhà cửa,2022-02-25
3071,14569,Good,Tốt,707,Chấp nhận,,60000000.0,2022-12-06,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-12-26
3072,27220,Good,Tốt,690,Chấp nhận,,30000000.0,2022-09-27,Mua sắm thiết bị gia đình,2022-10-22
3073,61947,Good,Xuất sắc,742,Chấp nhận,,55000000.0,2022-10-14,Mua điện thoại/smartphone,2022-11-09
3074,77508,Good,Tốt,710,Chấp nhận,,45000000.0,2022-05-05,Mua mô tô,2022-05-29
3075,88153,Good,Tốt,693,Chấp nhận,,55000000.0,2022-10-14,Đi du lịch,2022-11-09
3076,99698,Good,Tốt,693,Chấp nhận,,35000000.0,2022-03-30,Mua hàng điện tử,2022-04-28
3077,4960,Good,Tốt,703,Chấp nhận,,60000000.0,2022-04-08,Mua hàng điện tử,2022-04-26
3078,98934,Good,Tốt,717,Chấp nhận,,50000000.0,2022-06-25,Mua điện thoại/smartphone,2022-07-14
3079,2820,Good,Tốt,693,Chấp nhận,,35000000.0,2022-02-01,Đi du lịch,2022-02-28
3080,17,Good,Tốt,710,Chấp nhận,,30000000.0,2022-04-23,Mua mô tô,2022-05-20
3081,25050,Bad,Kém,300,Từ chối,Công việc không ổn định,,2022-06-21,Mở kinh doanh nhỏ,
3082,4814,Good,Tốt,696,Chấp nhận,,40000000.0,2022-06-01,"Làm đẹp, spa",2022-06-16
3083,75376,Good,Tốt,693,Chấp nhận,,45000000.0,2022-11-02,Mua hàng điện tử,2022-11-30
3084,23018,Good,Tốt,693,Chấp nhận,,60000000.0,2022-01-27,Mua mô tô,2022-02-15
3085,33902,Good,Xuất sắc,742,Chấp nhận,,65000000.0,2022-10-16,Mua đồ điện tử gia dụng,2022-11-02
3086,7865,Good,Tốt,693,Chấp nhận,,50000000.0,2022-11-13,Mua mô tô,2022-12-01
3087,10574,Good,Tốt,693,Chấp nhận,,45000000.0,2022-03-04,"Làm đẹp, spa",2022-03-18
3088,63211,Good,Tốt,693,Chấp nhận,,60000000.0,2022-09-17,Thanh toán hóa đơn y tế,2022-10-13
3089,20939,Good,Tốt,710,Chấp nhận,,35000000.0,2022-06-28,Mua mô tô,2022-07-17
3090,16694,Good,Tốt,717,Chấp nhận,,30000000.0,2022-07-14,Thanh toán khoản vay cũ,2022-08-10
3091,29855,Good,Tốt,713,Chấp nhận,,60000000.0,2022-09-17,Thanh toán học phí,2022-10-06
3092,60159,Good,Tốt,693,Chấp nhận,,35000000.0,2022-04-25,Thanh toán chi phí gia đình,2022-05-14
3093,38233,Good,Tốt,696,Chấp nhận,,55000000.0,2022-07-04,Mở kinh doanh nhỏ,2022-07-25
3094,26651,Good,Tốt,693,Chấp nhận,,40000000.0,2022-06-09,"Làm đẹp, spa",2022-07-05
3095,50462,Good,Xuất sắc,727,Chấp nhận,,70000000.0,2022-03-16,Thanh toán học phí,2022-04-06
3096,7376,Good,Tốt,717,Chấp nhận,,40000000.0,2022-12-17,Mua sắm thời trang,2023-01-08
3097,67967,Good,Tốt,717,Chấp nhận,,55000000.0,2022-10-05,Thanh toán học phí,2022-10-30
3098,73076,Bad,Kém,493,Từ chối,Công việc không ổn định,,2022-12-09,Mua đồ trang sức,
3099,81794,Good,Tốt,710,Chấp nhận,,40000000.0,2022-03-18,Thanh toán khoản vay cũ,2022-04-05
3100,93816,Good,Tốt,700,Chấp nhận,,40000000.0,2022-09-17,"Chi tiêu sinh nhật, lễ tết",2022-10-04
3101,82692,Good,Tốt,710,Chấp nhận,,35000000.0,2022-08-08,Mua mô tô,2022-08-30
3102,64075,Good,Tốt,696,Chấp nhận,,50000000.0,2022-02-20,"Chi tiêu sinh nhật, lễ tết",2022-03-10
3103,47889,Good,Tốt,693,Chấp nhận,,40000000.0,2022-12-05,Mua mô tô,2022-12-21
3104,44946,Good,Tốt,696,Chấp nhận,,55000000.0,2022-01-25,"Làm đẹp, spa",2022-02-22
3105,70736,Good,Tốt,713,Chấp nhận,,35000000.0,2022-07-02,Thanh toán khoản vay cũ,2022-07-19
3106,76812,Good,Tốt,693,Chấp nhận,,30000000.0,2022-04-11,Mua mô tô,2022-05-05
3107,41776,Good,Tốt,696,Chấp nhận,,40000000.0,2022-10-16,Tiêu dùng và giải trí,2022-11-04
3108,29957,Good,Tốt,713,Chấp nhận,,45000000.0,2022-09-09,Thanh toán học phí,2022-09-23
3109,2489,Good,Tốt,717,Chấp nhận,,35000000.0,2022-01-06,Thanh toán chi phí gia đình,2022-01-20
3110,57221,Good,Tốt,710,Chấp nhận,,75000000.0,2022-12-09,Mua sắm thời trang,2022-12-24
3111,8882,Good,Tốt,693,Chấp nhận,,30000000.0,2022-09-12,"Làm đẹp, spa",2022-10-10
3112,69893,Good,Tốt,710,Chấp nhận,,35000000.0,2022-02-01,Mua đồ trang sức,2022-02-24
3113,39881,Good,Tốt,710,Chấp nhận,,30000000.0,2022-03-21,Đi du lịch,2022-04-05
3114,1806,Good,Xuất sắc,758,Chấp nhận,,75000000.0,2022-03-13,Thanh toán chi phí gia đình,2022-04-08
3115,85006,Good,Tốt,696,Chấp nhận,,40000000.0,2022-05-04,Thanh toán hóa đơn y tế,2022-05-25
3116,5812,Good,Tốt,693,Chấp nhận,,30000000.0,2022-10-28,Thanh toán học phí,2022-11-15
3117,80073,Good,Tốt,710,Chấp nhận,,40000000.0,2022-04-10,"Chi tiêu sinh nhật, lễ tết",2022-04-26
3118,85532,Good,Xuất sắc,742,Chấp nhận,,60000000.0,2022-01-31,Mua mô tô,2022-02-15
3119,1101,Good,Tốt,710,Chấp nhận,,35000000.0,2022-04-13,Mua máy tính/laptop,2022-04-27
3120,1264,Good,Tốt,713,Chấp nhận,,35000000.0,2022-06-17,Đi du lịch,2022-07-09
3121,63591,Good,Tốt,710,Chấp nhận,,35000000.0,2022-04-16,Mở kinh doanh nhỏ,2022-05-07
3122,80894,Good,Tốt,713,Chấp nhận,,30000000.0,2022-08-17,"Chi tiêu sinh nhật, lễ tết",2022-09-06
3123,58092,Good,Tốt,710,Chấp nhận,,55000000.0,2022-06-28,Thanh toán học phí,2022-07-16
